timestamp,price_dollar,sells
1666400400000,6.009,12
1666486800000,5.15,10
1666659600000,4.943,4
1666746000000,4.117,4
1666832400000,3.31,1
1666918800000,3.999,5
1667005200000,3.998,7
1667091600000,4.248,6
1667178000000,4.987,4
1667264400000,5.12,3
1667350800000,5.85,2
1667437200000,7.003,1
1667523600000,5.635,2
1667610000000,4.928,2
1667696400000,5.094,2
1667869200000,4.906,5
1667955600000,3.464,1
1668042000000,3.523,2
1668128400000,3.68,2
1668214800000,3.538,2
1668474000000,3.696,2
1668560400000,3.949,2
1668646800000,3.948,1
1668733200000,2.832,1
1668819600000,4.046,1
1668992400000,3.725,1
1669078800000,4.06,1
1669165200000,3.783,1
1669424400000,4.609,8
1669510800000,2.708,1
1669597200000,2.631,1
1669770000000,6.607,1
1669942800000,4.905,1
1670461200000,5.355,1
1670634000000,4.734,5
1670806800000,3.247,1
1670979600000,3.054,16
1671066000000,2.27,7
1671152400000,2.272,12
1671238800000,2.471,7
1671325200000,2.752,5
1671411600000,2.558,4
1671498000000,2.506,5
1671584400000,2.606,15
1671670800000,2.156,5
1671757200000,2.359,8
1671843600000,1.706,8
1671930000000,1.884,4
1672016400000,1.911,4
1672102800000,2.049,5
1672189200000,2.064,6
1672275600000,2.104,4
1672362000000,1.928,4
1672448400000,2.027,2
1672534800000,1.64,2
1672621200000,2.397,8
1672707600000,2.065,4
1672794000000,2.26,7
1672880400000,2.178,3
1672966800000,2.414,6
1673053200000,2.346,3
1673139600000,2.592,7
1673226000000,2.411,4
1673312400000,2.55,1
1673398800000,2.544,2
1673485200000,2.704,12
1673571600000,3.496,8
1673658000000,3.825,3
1673744400000,3.037,3
1673830800000,2.891,5
1673917200000,3.662,8
1674003600000,4.016,11
1674090000000,11.018,1
1674176400000,3.752,4
1674262800000,3.928,4
1674349200000,3.81,2
1674435600000,3.899,5
1674522000000,3.621,3
1674608400000,3.62,5
1674694800000,4.204,7
1674781200000,3.008,6
1674867600000,3.482,9
1674954000000,3.335,6
1675040400000,3.909,8
1675126800000,4.064,8
1675213200000,3.8,1
1675299600000,3.955,5
1675386000000,3.682,6
1675472400000,3.592,8
1675558800000,3.655,8
1675645200000,3.913,2
1675731600000,3.445,2
1675818000000,3.501,3
1675904400000,3.449,7
1675990800000,3.47,13
1676077200000,3.796,8
1676163600000,3.638,8
1676250000000,3.418,5
1676336400000,3.583,4
1676422800000,3.103,5
1676509200000,3.278,8
1676595600000,3.993,4
1676682000000,3.157,7
1676768400000,3.345,4
1676854800000,4.131,10
1676941200000,3.546,5
1677027600000,3.969,3
1677114000000,3.946,3
1677200400000,5.652,13
1677286800000,4.96,7
1677373200000,5.323,5
1677459600000,5.01,1
1677546000000,4.34,1
1677632400000,4.782,4
1677718800000,6.066,8
1677805200000,6.355,2
1677891600000,6.412,3
1677978000000,6.648,3
1678064400000,6.325,5
1678150800000,6.729,5
1678237200000,5.8,2
1678323600000,5.36,2
1678582800000,5.98,2
1678669200000,6.523,7
1678755600000,7.914,9
1678842000000,9.566,6
1678928400000,13.459,1
1679014800000,14.276,14
1679101200000,9.89,4
1679187600000,9.498,3
1679274000000,9.888,4
1679446800000,10.889,9
1679533200000,12.47,2
1679619600000,9.943,3
1679706000000,12.638,9
1679792400000,11.824,2
1679878800000,11.814,3
1679965200000,11.757,4
1680224400000,11.64,1
1680310800000,11.197,3
1680397200000,11.91,3
1680483600000,11.9,1
1680570000000,13.701,2
1680656400000,10.028,1
1680742800000,9.85,1
1681088400000,9.86,2
1681174800000,9.248,1
1681261200000,10.369,4
1681520400000,8.53,1
1681606800000,8.423,2
1681866000000,8.707,1
1681952400000,9.13,2
1682038800000,9.619,1
1682125200000,9.431,3
1682211600000,9.385,2
1682438400000,7.71,1
1682517600000,8.12,1
1682877600000,8.736,1
1683187200000,8.291,1
1683259200000,6.424,1
1683262800000,4.665,2
1683291600000,7.657,1
1683349200000,4.499,1
1683385200000,4.65,1
1683457200000,5.065,1
1683468000000,5.03,1
1683590400000,5.234,2
1683601200000,4.83,1
1683626400000,5.36,1
1683756000000,5.33,1
1683874800000,5.35,1
1683892800000,3.719,1
1683925200000,5.35,1
1683990000000,5.38,1
1684483200000,4.37,1
1684609200000,4.931,1
1684702800000,4.52,1
1684756800000,4.4,1
1684774800000,4.326,1
1684839600000,4.254,1
