timestamp,price_dollar,sells
1432774800000,231.733,4
1433034000000,279.225,2
1433206800000,268.45,1
1434330000000,269.29,1
1434502800000,258.812,1
1435539600000,150.271,1
1435798800000,150.507,2
1435885200000,174.962,1
1435971600000,173.579,2
1436144400000,172.5,1
1436490000000,202.423,1
1436662800000,194.53,1
1436749200000,159.025,1
1436922000000,184.171,2
1437094800000,190.68,2
1437181200000,157.55,1
1437526800000,198.962,1
1437958800000,185,1
1438477200000,147.25,1
1438650000000,150.15,2
1438909200000,157.84,1
1438995600000,142.32,1
1439082000000,195.674,1
1439168400000,158.649,1
1439254800000,155.064,1
1439427600000,150.731,1
1439514000000,134.615,1
1439600400000,156.003,3
1439686800000,155.25,1
1439859600000,170,1
1439946000000,186.988,1
1440205200000,141.066,1
1440291600000,141.19,1
1440378000000,149.923,1
1440464400000,143.406,1
1440550800000,143.993,2
1440637200000,137.961,1
1440896400000,161.516,2
1440982800000,148.698,1
1441069200000,134.721,1
1441155600000,129.154,1
1441328400000,149.296,1
1441414800000,142.637,2
1441501200000,264.894,2
1441587600000,147.89,1
1441846800000,189.17,1
1441933200000,140.69,1
1442019600000,131.58,1
1442106000000,149.009,1
1442192400000,142.037,1
1442278800000,151.754,3
1442365200000,152.715,2
1442710800000,136.708,3
1442797200000,123.959,3
1442883600000,141.261,3
1443056400000,177.16,1
1443229200000,144.746,2
1443315600000,131.355,3
1443402000000,126.712,1
1443488400000,139.652,1
1443661200000,147.536,1
1443834000000,147.464,1
1443920400000,147.192,1
1444006800000,143.563,2
1444179600000,144.64,1
1444438800000,273.078,2
1444525200000,137.191,1
1444784400000,125.893,2
1444870800000,123.05,1
1445043600000,177.48,1
1445130000000,132.459,2
1445216400000,131.9,1
1445302800000,132.056,2
1445475600000,146.02,1
1445562000000,140.247,3
1445734800000,171.492,1
1445907600000,154.99,1
1445994000000,143.82,1
1446253200000,118.415,2
1446339600000,147.11,2
1446771600000,134.791,2
1446858000000,115.508,2
1447117200000,136.9,1
1447290000000,135.612,1
1447376400000,120.659,6
1447462800000,172.725,1
1447808400000,104.127,1
1447894800000,97.22,1
1447981200000,109.047,3
1448154000000,116.504,1
1448413200000,100.551,1
1448499600000,112.099,1
1448672400000,115.932,4
1448758800000,116.249,1
1448845200000,128.828,1
1449018000000,144.642,1
1449104400000,133.752,1
1449190800000,117.084,1
1449363600000,136.095,1
1449450000000,129.695,2
