timestamp,price_dollar,sells
1632272400000,89.814,1
1632358800000,87.318,2
1632445200000,64.379,9
1632531600000,72.186,3
1632618000000,71.287,9
1632704400000,70.498,5
1632877200000,71.896,3
1632963600000,72.874,4
1633050000000,69.224,6
1633136400000,73.318,5
1633222800000,68.146,6
1633309200000,76.003,4
1633395600000,80.015,1
1633482000000,69.736,3
1633568400000,77.584,4
1633654800000,86.496,4
1633741200000,71.31,4
1633827600000,76.739,7
1633914000000,84.015,3
1634000400000,76.625,3
1634173200000,81.692,4
1634259600000,81.229,2
1634346000000,76.72,1
1634432400000,75.079,3
1634518800000,72.555,1
1634605200000,77.482,2
1634691600000,79.774,2
1634778000000,78.581,5
1634864400000,72.616,3
1634950800000,77.141,6
1635037200000,77.373,5
1635123600000,79.587,4
1635210000000,78.821,3
1635296400000,75.939,6
1635382800000,82.663,2
1635469200000,71.066,2
1635555600000,76.987,5
1635642000000,77.76,4
1635728400000,95,1
1635814800000,74.424,7
1635901200000,73.548,6
1635987600000,79.018,1
1636074000000,69.902,2
1636160400000,77.189,2
1636246800000,83.296,2
1636333200000,82.053,6
1636419600000,84.821,4
1636506000000,70.708,2
1636592400000,69.13,1
1636678800000,69.138,1
1636765200000,68.836,1
1636851600000,73.035,3
1636938000000,68.905,1
1637024400000,75.908,4
1637110800000,72.052,4
1637197200000,77.399,4
1637283600000,71.946,4
1637370000000,74.026,2
1637456400000,77.032,6
1637542800000,67.403,4
1637629200000,72.537,2
1637802000000,72.385,2
1637888400000,74.014,4
1637974800000,73.507,3
1638061200000,77.246,3
1638147600000,71.853,2
1638234000000,73.2,1
1638320400000,72.922,2
1638406800000,74.211,5
1638493200000,75.309,5
1638579600000,76.706,6
1638666000000,76.22,3
1638752400000,80.543,1
1638838800000,81.518,3
1638925200000,77.168,1
1639098000000,81,1
1639184400000,75.456,6
1639270800000,79.594,4
1639443600000,80.191,3
1639616400000,81.476,3
1639789200000,67.231,2
1639875600000,69.44,1
1639962000000,80.346,4
1640048400000,77.388,1
1640134800000,79.055,6
1640221200000,79.094,3
1640307600000,74.196,4
1640394000000,78.379,5
1640480400000,78.833,2
1640566800000,77.244,4
1640653200000,79.647,5
1640739600000,81.113,3
1640826000000,74.739,2
1640912400000,88.414,2
1640998800000,82.423,2
1641085200000,88.875,2
1641171600000,82.167,7
1641258000000,83.462,4
1641344400000,93.187,4
1641430800000,86.192,3
1641517200000,82.364,6
1641603600000,86.4,4
1641690000000,83.67,3
1641776400000,89.005,3
1641862800000,80.419,4
1641949200000,84.19,2
