timestamp,price_dollar,sells
1399251600000,333.787,2
1399424400000,240.08,1
1399597200000,213.783,1
1399942800000,198.432,1
1400115600000,173.458,3
1400202000000,185.602,3
1400288400000,191.762,1
1400374800000,176.801,4
1400547600000,163.3,2
1400634000000,140.848,4
1400806800000,175.018,2
1400893200000,200.37,3
1401152400000,136.141,1
1401411600000,176.597,1
1401498000000,134.98,1
1401584400000,149.186,2
1401670800000,136.977,2
1401757200000,144.322,6
1401843600000,170.718,3
1401930000000,163.725,2
1402016400000,155.91,1
1402189200000,148.115,2
1402275600000,160.948,2
1402448400000,158.46,2
1402534800000,175.395,2
1402621200000,174.181,2
1402707600000,155.612,1
1402794000000,155.61,1
1402880400000,178.62,1
1402966800000,170.203,1
1403053200000,123.391,3
1403139600000,159.315,2
1403226000000,152.39,1
1403312400000,148.941,1
1403485200000,137.978,4
1403571600000,143.48,3
1403658000000,151.997,2
1403744400000,147.719,2
1403830800000,136.41,3
1403917200000,134.29,1
1404003600000,140.9,1
1404090000000,133.707,2
1404349200000,126.785,3
1404522000000,135.954,1
1404608400000,133.004,1
1404694800000,124.077,3
1404781200000,141.295,1
1404867600000,142.884,3
1404954000000,145.83,1
1405040400000,148.851,3
1405213200000,143.79,1
1405299600000,148.965,2
1405386000000,141.569,1
1405472400000,137.362,1
1405558800000,137.399,3
1405645200000,136.803,3
1405731600000,132.247,1
1405818000000,133.47,3
1405904400000,134.11,2
1405990800000,135.534,2
1406077200000,140.896,4
1406163600000,144.37,2
1406250000000,149.28,3
1406336400000,149.046,2
1406422800000,126.153,6
1406509200000,123.47,1
1406595600000,126.104,3
1406682000000,151.477,5
1406768400000,160.334,1
1406854800000,155.576,3
1406941200000,155.551,1
1407027600000,156.909,1
1407114000000,170.302,1
1407200400000,154.315,4
1407286800000,149.497,1
1407373200000,167.012,1
1407459600000,146.604,4
1407546000000,144.375,2
1407632400000,153.001,3
1407718800000,163.62,2
1407805200000,169.19,1
1407978000000,172.82,1
1408064400000,163.115,4
1408150800000,169.599,2
1408237200000,147.593,4
1408323600000,172.513,3
1408410000000,165.827,4
1408496400000,143.745,1
1408582800000,160.035,2
1408669200000,163.137,5
1408755600000,156.109,2
1408842000000,172.063,4
1409014800000,205,1
1409101200000,192.206,2
1409187600000,189.56,1
1409274000000,168.15,4
1409360400000,169.266,4
1409446800000,160.86,3
1409533200000,177.154,4
1409619600000,177.68,2
1409706000000,161.925,2
1409792400000,156.375,2
1409878800000,169.646,3
1409965200000,174.952,7
1410051600000,167.835,2
1410138000000,166.47,1
1410224400000,171.985,2
1410310800000,174.226,5
1410397200000,179.699,2
1410483600000,174.032,3
1410570000000,160.152,5
1410656400000,160.23,1
1410742800000,178.04,1
1410829200000,175.194,3
1410915600000,171.04,1
1411002000000,175,2
1411088400000,178.75,1
1411174800000,176.433,2
1411261200000,175.97,1
1411347600000,175.014,1
1411434000000,172.548,3
1411520400000,172,2
1411606800000,165.482,2
1411693200000,167.961,1
1411779600000,150.866,2
1411866000000,149.909,7
1411952400000,157.678,5
1412038800000,162.67,4
1412125200000,164.972,2
1412211600000,152.279,4
1412298000000,159.002,3
1412384400000,160.341,3
1412470800000,168.095,4
1412557200000,159.73,1
1412730000000,145.603,4
1412816400000,161.621,2
1412902800000,153.244,4
1412989200000,153.001,4
1413075600000,161.984,4
1413162000000,161.576,3
1413248400000,157.842,1
1413334800000,150.778,2
1413421200000,143.419,4
1413507600000,152.472,3
1413594000000,154.558,6
1413680400000,150.553,4
1413766800000,151.812,3
1413853200000,160.429,5
1413939600000,146.038,6
1414026000000,140,1
1414198800000,154.978,2
1414285200000,145.49,1
1414371600000,136.962,3
1414458000000,149.21,7
1414544400000,156.478,1
1414630800000,156.916,5
1414717200000,152.715,3
1414803600000,153.377,3
1414890000000,144.645,3
1414976400000,129.758,2
1415062800000,137.394,2
1415149200000,124.913,9
1415235600000,100.24,1
1415322000000,135.797,4
1415408400000,135.625,4
1415494800000,135.499,4
1415581200000,144.808,3
1415667600000,144.886,4
1415754000000,124.084,7
1415840400000,150.531,2
1415926800000,139.99,1
1416013200000,136.743,4
1416099600000,139.734,3
1416186000000,134.991,1
1416272400000,128.197,3
1416358800000,115,1
1416445200000,129.613,6
1416618000000,126.718,4
1416704400000,124.307,3
1416790800000,119.486,6
1416877200000,131.045,3
1416963600000,134.294,3
1417050000000,133.684,6
1417136400000,136.21,2
1417222800000,139.885,4
1417309200000,112.54,9
1417395600000,133.749,7
1417482000000,136.348,5
1417568400000,137.997,1
1417654800000,129.241,7
1417741200000,143.75,1
1417827600000,139.703,6
1417914000000,137.918,5
1418000400000,135.88,8
1418086800000,150.017,3
1418173200000,136.176,4
1418259600000,147.643,5
1418346000000,148.683,4
1418432400000,158.976,5
1418518800000,147.735,4
1418605200000,142.363,9
1418691600000,152.506,2
1418778000000,141.193,6
1418864400000,146.603,6
1418950800000,149.768,7
1419037200000,155.75,2
1419123600000,156.552,2
1419210000000,157.086,5
1419296400000,156.217,3
1419382800000,153.027,9
1419469200000,171.638,7
1419555600000,179.378,11
1419642000000,176.807,11
1419728400000,168.948,5
1419814800000,184.013,3
1419901200000,184.2,8
1419987600000,185.43,2
1420074000000,177.389,5
1420160400000,179.737,3
1420246800000,171.452,5
1420333200000,173.58,3
1420419600000,182.626,4
1420506000000,172.611,7
1420592400000,180.737,6
1420678800000,166.805,4
1420765200000,164.851,6
1420851600000,153.476,5
1420938000000,151.753,5
1421024400000,162.82,6
1421110800000,161.317,4
1421197200000,157.948,6
1421283600000,158.285,6
1421370000000,154.14,6
1421456400000,157.355,7
1421542800000,148.632,2
1421629200000,159.57,6
1421715600000,150.193,5
1421802000000,156.834,5
1421888400000,154.945,5
1421974800000,142.928,5
1422061200000,153.197,8
1422147600000,152.898,6
1422234000000,165.775,3
1422320400000,157.019,4
1422406800000,143.593,8
1422493200000,152.67,1
1422579600000,151.067,7
1422666000000,150.805,5
1422752400000,149.572,7
1422838800000,143.776,7
1422925200000,143.919,9
1423011600000,149.528,4
1423098000000,149.027,6
1423184400000,144.88,7
1423270800000,152.568,8
1423357200000,159.743,4
1423443600000,142.376,4
1423530000000,151.049,5
1423616400000,130.922,5
1423702800000,142.998,5
1423789200000,147.499,4
1423875600000,138.39,3
1423962000000,149.382,5
1424048400000,148.341,4
1424134800000,139.458,4
1424221200000,132.366,6
1424307600000,138.416,7
1424394000000,139.358,8
1424480400000,128.654,7
1424566800000,114.072,7
1424653200000,135.667,8
1424739600000,134.468,4
1424826000000,138.986,6
1424912400000,142.74,4
1424998800000,132.657,6
1425085200000,139.908,14
1425171600000,143.74,1
1425258000000,141.685,4
1425344400000,139.905,7
1425430800000,138.51,4
1425517200000,143.372,7
1425603600000,131.054,7
1425690000000,139.576,9
1425776400000,138.211,7
1425862800000,139.749,3
1425949200000,133.073,6
1426035600000,144.09,1
1426122000000,120.23,5
1426208400000,124.68,9
1426294800000,119.77,10
1426381200000,125.911,14
1426467600000,136.86,5
1426554000000,128.479,5
1426640400000,130.42,6
1426726800000,129.812,7
1426813200000,122.333,12
1426899600000,133.44,10
1426986000000,135.226,5
1427072400000,130.528,8
1427158800000,128.208,4
1427245200000,131.46,8
1427331600000,133.287,10
1427418000000,132.402,6
1427504400000,132.617,9
1427590800000,135.217,5
1427677200000,128.883,8
1427763600000,129.241,10
1427850000000,130.87,5
1427936400000,144.01,5
1428022800000,130.963,8
1428109200000,140.444,5
1428195600000,135.542,5
1428282000000,136.302,7
1428368400000,138.912,8
1428454800000,132.481,6
1428541200000,129.623,11
1428627600000,133.163,5
1428714000000,133.45,5
1428800400000,126.615,8
1428886800000,115.045,5
1428973200000,109.821,11
1429059600000,110.29,1
1429146000000,102.358,9
1429232400000,102.153,13
1429318800000,103.629,13
1429405200000,103.265,10
1429491600000,101.08,14
1429578000000,105.916,11
1429664400000,96.213,10
1429750800000,106.267,12
1429837200000,107.41,17
1429923600000,108.515,6
1430010000000,106.448,8
1430096400000,117.097,4
1430182800000,113.294,7
1430269200000,115.75,4
1430355600000,113.371,8
1430442000000,108.111,26
1430528400000,122.265,11
1430614800000,111.614,14
1430701200000,117.11,13
1430787600000,108.582,5
1430874000000,118.874,7
1430960400000,111.316,9
1431046800000,111.781,12
1431133200000,119.366,14
1431219600000,113.515,4
1431306000000,114.761,10
1431392400000,117.332,10
1431478800000,115.845,6
1431565200000,111.989,7
1431651600000,115.686,7
1431738000000,113.059,8
1431824400000,116.686,9
1431910800000,109.625,6
1431997200000,112.955,10
1432083600000,117.57,11
1432170000000,117.254,10
1432256400000,113.359,13
1432342800000,123.24,3
1432429200000,113.113,13
1432515600000,114.325,12
1432602000000,110.985,6
1432688400000,104.773,11
1432774800000,108.035,16
1432861200000,107.715,15
1432947600000,113.514,14
1433034000000,112.736,13
1433120400000,116.554,12
1433206800000,112.748,12
1433293200000,117.347,14
1433379600000,121.08,13
1433466000000,119.817,9
1433552400000,115.914,7
1433638800000,114.678,6
1433725200000,110.527,7
1433811600000,113.117,15
1433898000000,115.035,13
1433984400000,112.493,12
1434070800000,113.74,11
1434157200000,111.043,7
1434243600000,109.573,13
1434330000000,110.421,15
1434416400000,106.859,9
1434502800000,114.398,6
1434589200000,113.51,9
1434675600000,108.158,12
1434762000000,117.932,9
1434848400000,105.858,2
1434934800000,110.755,9
1435021200000,112.996,5
1435107600000,107.641,9
1435194000000,118.97,10
1435280400000,116.497,11
1435366800000,115.35,9
1435453200000,112.985,5
1435539600000,113.832,7
1435626000000,115.544,13
1435712400000,118.228,8
1435798800000,113.786,7
1435885200000,116.888,14
1435971600000,117.952,13
1436058000000,112.711,9
1436144400000,116.475,13
1436230800000,114.608,17
1436317200000,112.747,7
1436403600000,112.182,6
1436490000000,114.973,13
1436576400000,122.189,13
1436662800000,114.052,7
1436749200000,112.134,9
1436835600000,115.783,5
1436922000000,114.412,11
1437008400000,116.098,10
1437094800000,113.423,7
1437181200000,118.489,9
1437267600000,115.826,10
1437354000000,118.408,12
1437440400000,110.99,7
