timestamp,price_dollar,sells
1683248400000,3.6,3
1683252000000,3.421,9
1683255600000,3.4,9
1683259200000,2.986,5
1683262800000,2.8,9
1683266400000,2.55,10
1683270000000,2.428,7
1683273600000,2.436,3
1683277200000,2.774,2
1683280800000,2.599,1
1683284400000,2.633,1
1683288000000,2.305,7
1683291600000,3.337,13
1683295200000,3.187,2
1683302400000,3,3
1683306000000,2.822,4
1683309600000,2.77,1
1683313200000,2.469,2
1683316800000,2.275,2
1683320400000,2.232,8
1683324000000,2.2,5
1683327600000,2.107,4
1683331200000,2.15,3
1683334800000,2.065,4
1683338400000,2.001,5
1683345600000,2.03,7
1683349200000,2.012,3
1683356400000,2.65,2
1683363600000,2.222,1
1683370800000,2.02,1
1683374400000,2.05,2
1683378000000,1.588,1
1683381600000,2.365,1
1683385200000,2.02,3
1683388800000,2.747,4
1683396000000,2.043,2
1683399600000,2.026,4
1683403200000,1.99,1
1683406800000,1.75,1
1683414000000,1.72,1
1683417600000,2.189,4
1683421200000,2.3,1
1683424800000,2.3,1
1683428400000,2.31,1
1683432000000,2.031,2
1683435600000,2.02,1
1683439200000,1.988,1
1683442800000,1.93,2
1683446400000,1.649,1
1683450000000,1.753,1
1683457200000,1.816,1
1683460800000,1.618,2
1683464400000,1.693,2
1683468000000,1.768,1
1683471600000,1.64,1
1683475200000,1.661,2
1683478800000,1.72,2
1683482400000,1.82,1
1683489600000,1.82,1
1683493200000,1.625,1
1683496800000,1.658,1
1683500400000,2.095,2
1683504000000,1.625,1
1683518400000,1.641,2
1683525600000,1.654,2
1683529200000,1.644,1
1683550800000,2.011,2
1683558000000,2.372,1
1683561600000,2.455,2
1683572400000,1.957,2
1683576000000,1.812,1
1683583200000,1.788,1
1683586800000,1.577,2
1683590400000,1.73,1
1683597600000,1.55,1
1683601200000,1.711,2
1683608400000,1.595,2
1683633600000,1.788,1
1683651600000,1.659,2
1683655200000,1.674,1
1683658800000,1.642,5
1683662400000,1.66,3
1683666000000,1.784,3
1683669600000,1.805,1
1683676800000,2.25,3
1683684000000,2.26,4
1683687600000,2.38,1
1683702000000,2.37,2
1683709200000,1.69,1
1683738000000,1.69,1
1683741600000,2.22,1
1683748800000,1.79,1
1683752400000,2.332,4
1683756000000,2.037,4
1683759600000,2.383,2
1683763200000,2.39,1
1683766800000,2.41,1
1683774000000,2.44,1
1683777600000,2.49,2
1683795600000,2.43,1
1683799200000,2.43,2
1683806400000,2.427,2
1683820800000,2.411,2
1683828000000,2.468,2
1683831600000,2.5,1
1683838800000,2.49,1
1683846000000,2.47,1
1683853200000,2.47,1
1683856800000,2.46,3
1683860400000,2.48,1
1683864000000,2.383,1
1683867600000,2.264,2
1683889200000,1.498,1
1683892800000,2.066,2
1683896400000,2.214,5
1683900000000,1.908,2
1683907200000,1.888,1
1683910800000,2.476,5
1683914400000,2.47,1
1683932400000,2.39,1
1683936000000,1.849,3
1683943200000,1.496,1
1683950400000,2.22,1
1683954000000,1.849,1
1683957600000,2.054,2
1683972000000,1.87,1
1683975600000,2.19,1
1683979200000,1.874,1
1683982800000,2.149,1
1683993600000,2.12,3
1683997200000,2.183,2
1684000800000,2.41,1
1684015200000,2.384,1
1684022400000,1.313,1
1684029600000,1.97,1
1684033200000,2.32,1
1684036800000,2.3,1
1684040400000,2.325,1
1684044000000,2.38,1
1684047600000,2.41,4
1684051200000,1.688,1
1684054800000,2.41,5
1684062000000,2.501,1
1684065600000,2.545,1
1684069200000,2.675,1
1684083600000,2.54,3
1684087200000,2.72,1
1684090800000,2.289,1
1684101600000,2.73,1
1684108800000,2.73,1
1684123200000,2.478,1
1684126800000,2.025,2
1684144800000,2.469,1
1684159200000,2.039,1
1684166400000,2.57,1
1684170000000,2.702,4
1684173600000,3.318,8
1684177200000,4.17,1
1684180800000,4.176,3
1684191600000,2.524,1
1684202400000,2.575,1
1684209600000,2.597,1
1684213200000,2.3,1
1684216800000,6.17,1
1684220400000,6.17,1
1684256400000,5.49,1
1684281600000,5.43,1
1684285200000,5.44,1
1684288800000,5.585,2
1684296000000,5.94,1
1684314000000,6.005,1
1684317600000,3.325,1
1684321200000,3.011,1
1684335600000,3.263,1
1684339200000,4.837,1
1684342800000,3.438,1
1684368000000,5.38,1
1684375200000,4.621,2
1684393200000,5.1,1
1684404000000,4.414,1
1684407600000,4.614,2
1684425600000,4.03,1
1684429200000,5.166,4
1684436400000,5.03,1
1684440000000,5.326,4
1684443600000,4.376,2
1684454400000,5.676,1
1684458000000,5.908,1
1684461600000,5.933,1
1684465200000,6.508,8
1684476000000,9.158,1
1684479600000,9,1
1684490400000,5.673,1
1684504800000,6.525,3
1684508400000,8.522,3
1684512000000,8.977,4
1684515600000,5.252,9
1684519200000,3.27,14
1684522800000,2.036,6
1684526400000,1.964,2
1684548000000,2.369,2
1684555200000,2.462,3
1684558800000,2.711,3
1684562400000,2.6,1
1684566000000,2.35,2
1684573200000,2.69,1
1684576800000,2.36,1
1684584000000,2.32,1
1684594800000,2.031,4
1684602000000,2.419,2
1684612800000,1.81,1
1684616400000,1.483,2
1684620000000,2.01,3
1684630800000,2.028,1
1684638000000,2.24,1
1684645200000,2.993,1
1684663200000,1.834,1
1684674000000,2.8,2
1684688400000,2.905,2
1684717200000,2.25,1
1684735200000,1.9,2
1684738800000,2.01,4
1684746000000,2.305,1
1684749600000,1.787,1
1684767600000,1.81,1
1684778400000,1.811,1
1684782000000,2.146,1
1684785600000,2.14,1
1684796400000,1.83,1
1684821600000,1.816,1
1684828800000,1.987,1
1684832400000,1.7,2
1684836000000,1.795,2
1684843200000,1.817,2
1684850400000,1.565,3
1684854000000,1.23,1
1684857600000,1.211,1
1684872000000,1.131,2
1684875600000,1.311,1
1684879200000,1.079,1
1684890000000,1.753,1
1684897200000,1.74,1
1684915200000,1.163,1
