timestamp,price_dollar,sells
1683910800000,5.062,21
1683914400000,5.4,11
1683918000000,5.395,22
1683921600000,5.195,26
1683925200000,5.558,29
1683928800000,5.23,25
1683932400000,5.335,16
1683936000000,5,20
1683939600000,5,15
1683943200000,6.025,20
1683946800000,6.12,14
1683950400000,6.17,15
1683954000000,6,13
1683957600000,5,4
1683961200000,4.73,21
1683964800000,4.697,19
1683968400000,4.69,32
1683972000000,5.29,21
1683975600000,4.602,17
1683979200000,5.003,39
1683982800000,5.084,22
1683986400000,5.173,30
1683990000000,4.82,22
1683993600000,4.894,32
1683997200000,4.619,30
1684000800000,4.67,23
1684004400000,4.703,20
1684008000000,4.4,21
1684011600000,4.885,34
1684015200000,5.122,23
1684018800000,4.47,13
1684022400000,5.4,15
1684026000000,5.264,5
1684029600000,4.753,4
1684033200000,5.105,12
1684036800000,5.22,18
1684040400000,5.25,14
1684044000000,5.44,10
1684047600000,5.6,21
1684051200000,4.312,5
1684054800000,4.318,8
1684058400000,4.59,11
1684062000000,5.26,40
1684065600000,4.794,10
1684069200000,4.553,6
1684072800000,4.578,21
1684076400000,4.591,20
1684080000000,4.556,16
1684083600000,4.46,11
1684087200000,4.97,30
1684090800000,4.35,15
1684094400000,5.046,24
1684098000000,4.77,22
1684101600000,4.868,14
1684105200000,5.111,12
1684108800000,5.105,10
1684112400000,4.985,4
1684116000000,4.298,7
1684119600000,4.78,9
1684123200000,4.689,13
1684126800000,4.445,3
1684130400000,4.821,5
1684134000000,5.02,13
1684137600000,4.953,11
1684141200000,4.928,10
1684144800000,4.32,3
1684148400000,4.374,12
1684152000000,4.601,17
1684155600000,4.4,17
1684159200000,4.74,17
1684162800000,5.362,47
1684166400000,5.487,14
1684170000000,5.453,20
1684173600000,5.733,80
1684177200000,5.22,21
1684180800000,5.405,21
1684184400000,5.089,14
1684188000000,5.404,11
1684191600000,5.465,12
1684195200000,6.131,14
1684198800000,5.37,10
1684202400000,5.71,10
1684206000000,6.177,9
1684209600000,6.49,4
1684213200000,6.478,6
1684216800000,6.49,5
1684220400000,6.36,6
1684224000000,6.546,9
1684227600000,6.297,4
1684231200000,6.358,7
1684234800000,6.326,12
1684238400000,6.251,5
1684242000000,6.437,19
1684245600000,5.961,29
1684249200000,6.556,31
1684252800000,6.404,21
1684256400000,4.75,124
1684260000000,4.349,52
1684263600000,5.099,21
1684267200000,4.627,17
1684270800000,4.685,29
1684274400000,4.625,17
1684278000000,4.696,13
1684281600000,5.44,11
1684285200000,5.72,10
1684288800000,5.375,8
1684292400000,4.892,7
1684296000000,4.467,3
1684299600000,4.479,6
1684303200000,4.447,7
1684306800000,5.45,16
1684310400000,5.339,9
1684314000000,5.1,11
1684317600000,5.381,13
1684321200000,5.091,20
1684324800000,4.912,11
1684328400000,4.566,7
1684332000000,4.577,16
1684335600000,4.975,21
1684339200000,4.34,15
1684342800000,4.837,17
1684346400000,4.983,28
1684350000000,4.976,15
1684353600000,4.68,23
1684357200000,4.746,18
1684360800000,4.348,9
1684364400000,4.838,20
1684368000000,4.97,17
1684371600000,5.299,17
1684375200000,4.973,10
1684378800000,5.3,4
1684382400000,4.293,4
1684386000000,4.627,3
1684389600000,4.85,1
1684393200000,4.87,8
1684396800000,4.284,9
1684400400000,4.138,8
1684404000000,4.65,9
1684407600000,4.291,17
1684411200000,4.292,20
1684414800000,4.32,18
1684418400000,4.274,37
1684422000000,4.6,18
1684425600000,4.984,20
1684429200000,4.369,23
1684432800000,4.299,24
1684436400000,4.144,27
1684440000000,3.82,22
1684443600000,4.193,26
1684447200000,3.774,17
1684450800000,3.852,18
1684454400000,4,17
1684458000000,4.55,17
1684461600000,4.83,6
1684465200000,5.061,13
1684468800000,3.755,6
1684472400000,4.23,9
1684476000000,3.795,12
1684479600000,3.769,6
1684483200000,3.903,10
1684486800000,3.687,8
1684490400000,3.51,12
1684494000000,3.765,17
1684497600000,3.752,17
1684501200000,3.782,13
1684504800000,3.546,24
1684508400000,3.51,15
1684512000000,3.545,30
1684515600000,3.547,38
1684519200000,4.809,17
1684522800000,3.909,14
1684526400000,3.54,14
1684530000000,4.316,21
1684533600000,4.25,29
1684537200000,4.67,9
1684540800000,4.366,16
1684544400000,4.318,11
1684548000000,4.034,6
1684551600000,4.391,11
1684555200000,4.165,7
1684558800000,4.9,13
1684562400000,4.99,4
1684566000000,4.855,3
1684569600000,4.33,5
1684573200000,4.288,10
1684576800000,4.316,13
1684580400000,4.377,11
1684584000000,3.64,30
1684587600000,4.271,16
1684591200000,4.291,11
1684594800000,3.798,12
1684598400000,4.11,37
1684602000000,3.76,21
1684605600000,3.629,23
1684609200000,3.496,26
1684612800000,3.72,19
1684616400000,4.04,33
1684620000000,4.183,22
1684623600000,4.29,18
1684627200000,4.62,13
1684630800000,3.93,7
1684634400000,4.138,16
1684638000000,4.258,11
1684641600000,4.125,12
1684645200000,4.04,5
1684648800000,4.495,16
1684652400000,3.69,3
1684656000000,3.991,11
1684659600000,3.4,16
1684663200000,3.636,21
1684666800000,3.798,11
1684670400000,3.705,10
1684674000000,3.327,15
1684677600000,3.41,21
1684681200000,3.806,19
1684684800000,3.992,32
1684688400000,3.326,39
1684692000000,3.462,37
1684695600000,3.668,30
1684699200000,3.91,23
1684702800000,3.889,16
1684706400000,4.014,27
1684710000000,4.273,10
1684713600000,3.905,16
1684717200000,4.3,9
1684720800000,3.59,11
1684724400000,3.561,10
1684728000000,3.792,16
1684731600000,3.84,11
1684735200000,3.82,8
1684738800000,3.561,1
1684742400000,3.82,14
1684746000000,3.237,5
1684749600000,3.399,17
1684753200000,3.378,14
1684756800000,3.805,18
1684760400000,3.31,6
1684764000000,3.773,15
1684767600000,3.667,18
1684771200000,3.679,20
1684774800000,3.6,12
1684778400000,4.025,31
1684782000000,3.339,9
1684785600000,3.428,10
1684789200000,3.729,16
1684792800000,4.006,17
1684796400000,3.6,7
1684800000000,4.187,28
1684803600000,4.11,5
1684807200000,4.04,6
1684810800000,4.1,5
1684814400000,3.884,5
1684818000000,4.224,8
1684821600000,4.187,5
1684825200000,3.98,5
1684828800000,4.26,5
1684832400000,3.94,8
1684836000000,3.929,12
1684839600000,4.194,33
1684843200000,4.324,15
1684846800000,4.14,12
1684850400000,4.535,15
1684854000000,4.295,18
1684857600000,4.019,5
1684861200000,4.019,10
1684864800000,4.24,18
1684868400000,4.681,17
1684872000000,4.495,16
1684875600000,4.302,13
1684879200000,4.243,10
1684882800000,4.435,12
1684886400000,4.069,8
1684890000000,4.516,8
1684893600000,4.594,1
1684897200000,4.5,13
1684900800000,4.53,4
1684904400000,4.58,6
