timestamp,price_dollar,sells
1676336400000,0.254,135
1676422800000,0.245,142
1676509200000,0.223,145
1676595600000,0.235,186
1676682000000,0.254,183
1676768400000,0.251,159
1676854800000,0.229,96
1676941200000,0.236,160
1677027600000,0.233,166
1677114000000,0.231,147
1677200400000,0.227,192
1677286800000,0.219,192
1677373200000,0.22,222
1677459600000,0.223,203
1677546000000,0.218,177
1677632400000,0.221,201
1677718800000,0.218,205
1677805200000,0.215,165
1677891600000,0.292,819
1677978000000,0.365,374
1678064400000,0.332,254
1678150800000,0.262,176
1678237200000,0.22,202
1678323600000,0.216,212
1678410000000,0.217,213
1678496400000,0.218,257
1678582800000,0.211,246
1678669200000,0.219,236
1678755600000,0.212,255
1678842000000,0.21,249
1678928400000,0.215,197
1679014800000,0.203,220
1679101200000,0.204,304
1679187600000,0.206,228
1679274000000,0.201,179
1679360400000,0.2,189
1679446800000,0.197,222
1679533200000,0.2,252
1679619600000,0.194,213
1679706000000,0.195,179
1679792400000,0.197,297
1679878800000,0.197,232
1679965200000,0.2,247
1680051600000,0.207,253
1680138000000,0.2,195
1680224400000,0.21,183
1680310800000,0.213,290
1680397200000,0.222,321
1680483600000,0.228,212
1680570000000,0.221,187
1680656400000,0.235,276
1680742800000,0.241,219
1680829200000,0.248,178
1680915600000,0.251,196
1681002000000,0.248,217
1681088400000,0.262,227
1681174800000,0.261,240
1681261200000,0.25,171
1681347600000,0.26,201
1681434000000,0.26,234
1681520400000,0.253,178
1681606800000,0.265,188
1681693200000,0.268,204
1681779600000,0.271,191
1681866000000,0.264,163
1681952400000,0.261,287
1682038800000,0.269,73
1682071200000,0.269,9
1682074800000,0.268,13
1682078400000,0.285,13
1682082000000,0.285,10
1682085600000,0.284,16
1682089200000,0.263,16
1682092800000,0.268,10
1682096400000,0.264,15
1682100000000,0.269,24
1682103600000,0.285,20
1682107200000,0.269,12
1682110800000,0.279,15
1682114400000,0.268,29
1682118000000,0.28,14
1682121600000,0.261,5
1682125200000,0.279,10
1682128800000,0.268,6
1682132400000,0.281,2
1682136000000,0.286,2
1682139600000,0.252,6
1682143200000,0.274,8
1682146800000,0.29,9
1682150400000,0.251,2
1682154000000,0.252,12
1682157600000,0.279,22
1682161200000,0.261,12
1682164800000,0.253,10
1682168400000,0.286,7
1682172000000,0.29,66
1682175600000,0.275,12
1682179200000,0.284,17
1682182800000,0.275,12
1682186400000,0.275,16
1682190000000,0.286,28
1682193600000,0.275,15
1682197200000,0.264,17
1682200800000,0.275,10
1682204400000,0.275,6
1682208000000,0.28,15
1682211600000,0.265,5
1682215200000,0.272,8
1682218800000,0.245,8
1682222400000,0.244,6
1682226000000,0.262,8
1682229600000,0.3,18
1682233200000,0.3,11
1682236800000,0.265,5
1682240400000,0.267,9
1682244000000,0.277,8
1682247600000,0.27,11
1682251200000,0.272,8
1682254800000,0.293,8
1682258400000,0.275,13
1682262000000,0.28,16
1682265600000,0.28,17
1682269200000,0.28,16
1682272800000,0.277,8
1682276400000,0.283,18
1682280000000,0.275,10
1682283600000,0.265,16
1682287200000,0.255,8
1682290800000,0.275,7
1682294400000,0.275,7
1682298000000,0.28,3
1682301600000,0.236,1
1682305200000,0.291,22
1682308800000,0.29,5
1682312400000,0.29,5
1682316000000,0.299,4
1682323200000,0.299,4
1682326800000,0.29,11
1682330400000,0.282,4
1682334000000,0.299,3
1682337600000,0.29,8
1682341200000,0.29,8
1682344800000,0.29,10
1682348400000,0.285,16
1682352000000,0.29,9
1682355600000,0.29,10
1682359200000,0.28,11
1682362800000,0.28,13
1682366400000,0.275,17
1682370000000,0.304,26
1682373600000,0.294,12
1682377200000,0.29,17
1682380800000,0.27,6
1682384400000,0.277,8
1682388000000,0.28,21
1682391600000,0.275,18
1682395200000,0.28,10
1682398800000,0.27,11
1682402400000,0.27,11
1682406000000,0.265,6
1682409600000,0.28,24
1682413200000,0.26,7
1682416800000,0.25,13
1682420400000,0.27,14
1682424000000,0.28,20
1682427600000,0.275,22
1682431200000,0.27,20
1682434800000,0.28,17
1682438400000,0.265,22
1682442000000,0.27,22
1682445600000,0.26,12
1682449200000,0.27,16
1682452800000,0.245,18
1682456400000,0.258,23
1682460000000,0.278,15
1682463600000,0.293,6
1682467200000,0.242,9
1682470800000,0.253,3
1682474400000,0.242,9
1682478000000,0.253,11
1682481600000,0.253,17
1682485200000,0.255,13
1682488800000,0.253,4
1682492400000,0.25,7
1682496000000,0.254,6
1682499600000,0.263,6
1682503200000,0.275,9
1682506800000,0.248,12
1682510400000,0.264,12
1682514000000,0.249,8
1682517600000,0.235,8
1682521200000,0.231,11
1682524800000,0.264,16
1682528400000,0.253,12
1682532000000,0.253,9
1682535600000,0.227,7
1682539200000,0.275,6
1682542800000,0.255,7
1682546400000,0.233,16
1682550000000,0.233,8
1682553600000,0.238,4
1682557200000,0.244,5
1682560800000,0.234,4
1682564400000,0.25,14
1682568000000,0.238,5
1682571600000,0.233,6
1682575200000,0.255,6
1682578800000,0.25,9
1682582400000,0.266,8
1682586000000,0.226,4
1682589600000,0.27,3
1682593200000,0.239,2
1682596800000,0.238,8
1682600400000,0.238,5
1682604000000,0.247,10
1682607600000,0.244,9
1682611200000,0.25,14
1682614800000,0.227,8
1682618400000,0.233,16
1682622000000,0.238,17
1682625600000,0.222,11
1682629200000,0.24,19
1682632800000,0.22,7
1682636400000,0.25,11
1682640000000,0.238,4
1682643600000,0.239,4
1682647200000,0.25,8
1682650800000,0.217,5
1682654400000,0.239,6
1682658000000,0.234,6
1682661600000,0.249,7
1682665200000,0.253,24
1682668800000,0.264,5
1682672400000,0.245,6
1682676000000,0.253,20
1682679600000,0.231,9
1682683200000,0.247,6
1682686800000,0.234,8
1682690400000,0.252,24
1682694000000,0.251,14
1682697600000,0.253,13
1682701200000,0.25,5
1682704800000,0.25,14
1682708400000,0.253,11
1682712000000,0.253,12
1682715600000,0.25,14
1682719200000,0.25,11
1682722800000,0.257,8
1682726400000,0.25,7
1682730000000,0.253,9
1682733600000,0.253,4
1682737200000,0.253,8
1682740800000,0.253,4
1682744400000,0.253,5
1682748000000,0.253,8
1682751600000,0.253,15
1682755200000,0.255,6
1682758800000,0.231,9
1682762400000,0.253,11
1682766000000,0.258,12
1682769600000,0.253,7
1682773200000,0.242,8
1682776800000,0.253,16
1682780400000,0.253,15
1682784000000,0.255,22
1682787600000,0.253,13
1682791200000,0.253,17
1682794800000,0.257,15
1682798400000,0.253,16
1682802000000,0.256,14
1682805600000,0.26,3
1682809200000,0.253,11
1682812800000,0.253,9
1682816400000,0.253,5
1682820000000,0.237,6
1682823600000,0.253,6
1682827200000,0.253,3
1682830800000,0.253,8
1682834400000,0.253,10
1682838000000,0.262,5
1682841600000,0.22,7
1682845200000,0.257,5
1682848800000,0.256,15
1682852400000,0.262,10
1682856000000,0.261,26
1682859600000,0.253,19
1682863200000,0.253,14
1682866800000,0.262,26
1682870400000,0.264,25
1682874000000,0.26,21
1682877600000,0.253,20
1682881200000,0.264,24
1682884800000,0.264,16
1682888400000,0.253,12
1682892000000,0.253,20
1682895600000,0.253,9
1682899200000,0.253,9
1682902800000,0.27,29
1682906400000,0.231,5
1682910000000,0.221,2
1682913600000,0.24,4
1682917200000,0.207,5
1682920800000,0.218,2
1682924400000,0.239,4
1682928000000,0.262,5
1682931600000,0.265,3
1682935200000,0.265,6
1682938800000,0.253,5
1682942400000,0.253,10
1682946000000,0.259,6
1682949600000,0.253,14
1682953200000,0.244,6
1682956800000,0.266,10
1682960400000,0.27,21
1682964000000,0.253,12
1682967600000,0.253,17
1682971200000,0.275,36
1682974800000,0.257,8
1682978400000,0.251,10
1682982000000,0.264,27
1682985600000,0.264,8
1682989200000,0.264,7
1682992800000,0.253,3
1682996400000,0.253,73
1683000000000,0.269,5
1683003600000,0.253,5
1683007200000,0.275,3
1683010800000,0.28,1
1683014400000,0.253,8
1683018000000,0.253,8
1683021600000,0.241,2
1683025200000,0.248,2
1683028800000,0.252,8
1683032400000,0.253,11
1683036000000,0.253,29
1683039600000,0.253,9
1683043200000,0.231,11
1683046800000,0.272,14
1683050400000,0.258,24
1683054000000,0.231,7
1683057600000,0.253,17
1683061200000,0.264,16
1683064800000,0.252,14
1683068400000,0.255,9
1683072000000,0.252,11
1683075600000,0.237,6
1683079200000,0.254,2
1683082800000,0.237,8
1683086400000,0.253,3
1683090000000,0.23,5
1683093600000,0.252,5
1683097200000,0.254,7
1683100800000,0.255,12
1683104400000,0.25,10
1683108000000,0.25,15
1683111600000,0.253,10
1683115200000,0.252,6
1683118800000,0.254,5
1683122400000,0.252,7
1683126000000,0.252,12
1683129600000,0.253,9
1683133200000,0.23,10
1683136800000,0.23,13
1683140400000,0.233,16
1683144000000,0.252,14
1683147600000,0.232,14
1683151200000,0.237,6
1683154800000,0.225,11
1683158400000,0.225,4
1683162000000,0.254,6
1683165600000,0.232,3
1683169200000,0.225,13
1683172800000,0.225,5
1683176400000,0.225,7
1683180000000,0.241,4
1683183600000,0.234,7
1683187200000,0.254,3
1683190800000,0.225,8
1683194400000,0.225,5
1683198000000,0.232,5
1683201600000,0.232,9
1683205200000,0.248,14
1683208800000,0.243,5
1683212400000,0.232,14
1683216000000,0.232,5
1683219600000,0.237,12
1683223200000,0.243,18
1683226800000,0.248,10
1683230400000,0.232,11
1683234000000,0.243,9
1683237600000,0.252,11
1683241200000,0.225,10
1683244800000,0.188,5
1683248400000,0.225,12
1683252000000,0.221,8
1683255600000,0.209,8
1683259200000,0.231,6
1683262800000,0.231,6
1683266400000,0.231,9
1683270000000,0.253,10
1683273600000,0.231,3
1683277200000,0.231,11
1683280800000,0.24,13
1683284400000,0.231,11
1683288000000,0.253,18
1683291600000,0.231,11
1683295200000,0.226,2
1683298800000,0.233,4
1683302400000,0.231,11
1683306000000,0.24,18
1683309600000,0.249,23
1683313200000,0.22,11
1683316800000,0.231,11
1683320400000,0.22,9
1683324000000,0.225,10
1683327600000,0.22,13
1683331200000,0.23,3
1683334800000,0.229,2
1683338400000,0.22,11
1683342000000,0.21,3
1683345600000,0.225,6
1683349200000,0.22,7
1683352800000,0.252,9
1683356400000,0.22,4
1683360000000,0.225,4
1683363600000,0.236,6
1683367200000,0.225,6
1683370800000,0.22,13
1683374400000,0.253,15
1683378000000,0.231,11
1683381600000,0.246,21
1683385200000,0.23,9
1683388800000,0.23,19
1683392400000,0.231,10
1683396000000,0.231,13
1683399600000,0.23,15
1683403200000,0.231,5
1683406800000,0.236,16
1683410400000,0.218,8
1683414000000,0.21,16
1683417600000,0.209,7
1683421200000,0.221,9
1683424800000,0.25,9
1683428400000,0.225,5
1683432000000,0.21,5
1683435600000,0.194,7
1683439200000,0.227,11
1683442800000,0.219,6
1683446400000,0.21,13
1683450000000,0.209,9
1683453600000,0.221,9
1683457200000,0.221,6
1683460800000,0.24,17
1683464400000,0.225,11
1683468000000,0.209,19
1683471600000,0.22,14
1683475200000,0.253,14
1683478800000,0.231,7
1683482400000,0.22,18
1683486000000,0.225,16
1683489600000,0.22,9
1683493200000,0.231,15
1683496800000,0.206,8
1683500400000,0.202,3
1683504000000,0.242,12
1683507600000,0.201,4
1683511200000,0.23,8
1683514800000,0.21,3
1683518400000,0.216,4
1683522000000,0.21,7
1683525600000,0.208,5
1683529200000,0.22,3
1683532800000,0.193,6
1683536400000,0.215,8
1683540000000,0.21,6
1683543600000,0.202,7
1683547200000,0.225,14
1683550800000,0.197,8
1683554400000,0.231,48
1683558000000,0.22,24
1683561600000,0.231,21
1683565200000,0.253,18
1683568800000,0.22,17
1683572400000,0.22,15
1683576000000,0.225,10
1683579600000,0.221,20
1683583200000,0.211,7
1683586800000,0.221,8
1683590400000,0.22,10
1683594000000,0.216,6
1683597600000,0.21,5
1683601200000,0.221,5
1683604800000,0.229,2
1683608400000,0.229,16
1683612000000,0.207,3
1683615600000,0.221,7
1683619200000,0.21,6
1683622800000,0.21,7
1683626400000,0.221,8
1683630000000,0.232,13
1683633600000,0.225,10
1683637200000,0.221,12
1683640800000,0.216,14
1683644400000,0.228,12
1683648000000,0.207,15
1683651600000,0.221,9
1683655200000,0.199,4
1683658800000,0.221,15
1683662400000,0.221,13
1683666000000,0.224,14
1683669600000,0.24,13
1683673200000,0.21,5
1683676800000,0.219,13
1683680400000,0.226,8
1683684000000,0.21,2
1683687600000,0.207,1
1683691200000,0.21,3
1683694800000,0.208,4
1683698400000,0.23,3
1683702000000,0.219,7
1683705600000,0.219,23
1683709200000,0.219,4
1683712800000,0.21,5
1683716400000,0.219,9
1683720000000,0.213,10
1683723600000,0.219,7
1683727200000,0.216,10
1683730800000,0.219,7
1683734400000,0.219,20
1683738000000,0.219,7
1683741600000,0.212,6
1683745200000,0.223,16
1683748800000,0.219,12
1683752400000,0.229,8
1683756000000,0.218,15
1683759600000,0.21,5
1683763200000,0.21,7
1683766800000,0.212,8
1683770400000,0.208,8
1683774000000,0.229,2
1683777600000,0.21,5
1683781200000,0.22,6
1683784800000,0.226,4
1683788400000,0.216,2
1683792000000,0.21,3
1683795600000,0.207,3
1683799200000,0.231,9
1683802800000,0.23,15
1683806400000,0.226,12
1683810000000,0.217,7
1683813600000,0.217,13
1683817200000,0.202,10
1683820800000,0.215,7
1683824400000,0.21,9
1683828000000,0.21,11
1683831600000,0.215,18
1683835200000,0.21,16
1683838800000,0.213,7
1683842400000,0.213,13
1683846000000,0.202,4
1683849600000,0.216,4
1683853200000,0.21,6
1683856800000,0.212,4
1683860400000,0.21,7
1683864000000,0.218,6
1683867600000,0.207,3
1683871200000,0.225,9
1683874800000,0.21,5
1683878400000,0.19,2
1683882000000,0.21,5
1683885600000,0.227,8
1683889200000,0.213,4
1683892800000,0.213,8
1683896400000,0.21,11
1683900000000,0.213,10
1683903600000,0.21,15
1683907200000,0.213,6
1683910800000,0.221,6
1683914400000,0.226,24
1683918000000,0.218,5
1683921600000,0.21,30
1683925200000,0.21,19
1683928800000,0.21,14
1683932400000,0.21,8
1683936000000,0.2,7
1683939600000,0.2,5
1683943200000,0.218,5
1683946800000,0.218,10
1683950400000,0.181,2
1683954000000,0.21,7
1683957600000,0.185,11
1683961200000,0.221,9
1683964800000,0.206,10
1683968400000,0.207,14
1683972000000,0.192,9
1683975600000,0.21,16
1683979200000,0.218,14
1683982800000,0.218,11
1683986400000,0.21,11
1683990000000,0.21,8
1683993600000,0.218,23
1683997200000,0.223,11
1684000800000,0.228,18
1684004400000,0.213,6
1684008000000,0.21,9
1684011600000,0.223,6
1684015200000,0.21,11
1684018800000,0.21,8
1684022400000,0.214,3
1684026000000,0.2,5
1684033200000,0.217,5
1684036800000,0.218,5
1684040400000,0.211,8
1684044000000,0.221,8
1684047600000,0.228,8
1684051200000,0.218,3
1684054800000,0.225,4
1684058400000,0.218,7
1684062000000,0.209,7
1684065600000,0.206,18
1684069200000,0.2,8
1684072800000,0.218,13
1684076400000,0.207,11
1684080000000,0.2,12
1684083600000,0.179,4
1684087200000,0.195,10
1684090800000,0.217,10
1684094400000,0.201,8
1684098000000,0.213,9
1684101600000,0.2,10
1684105200000,0.196,9
1684108800000,0.202,10
1684112400000,0.21,5
1684116000000,0.204,7
1684119600000,0.21,15
1684123200000,0.194,8
1684126800000,0.19,3
1684130400000,0.202,6
1684134000000,0.207,3
1684137600000,0.207,13
1684141200000,0.216,14
1684144800000,0.194,2
1684148400000,0.218,17
1684152000000,0.219,9
1684155600000,0.218,7
1684159200000,0.216,3
1684162800000,0.2,6
1684166400000,0.211,5
1684170000000,0.213,8
1684173600000,0.217,11
1684177200000,0.221,34
1684180800000,0.218,14
1684184400000,0.215,17
1684188000000,0.215,29
1684191600000,0.21,16
1684195200000,0.197,4
1684198800000,0.2,4
1684202400000,0.17,3
1684206000000,0.188,2
1684209600000,0.209,4
1684213200000,0.207,7
1684216800000,0.218,50
1684220400000,0.217,5
1684224000000,0.218,12
1684227600000,0.209,8
1684231200000,0.216,6
1684234800000,0.176,7
1684238400000,0.185,4
1684242000000,0.211,14
1684245600000,0.217,8
1684249200000,0.207,8
1684252800000,0.217,6
1684256400000,0.211,11
1684260000000,0.217,9
1684263600000,0.203,11
1684267200000,0.219,17
1684270800000,0.22,12
1684274400000,0.213,10
1684278000000,0.2,4
1684281600000,0.2,4
1684285200000,0.201,3
1684288800000,0.223,1
1684292400000,0.207,3
1684296000000,0.2,7
1684303200000,0.203,2
1684306800000,0.2,3
1684310400000,0.2,5
1684314000000,0.2,11
1684317600000,0.206,8
1684321200000,0.198,6
1684324800000,0.207,2
1684328400000,0.213,8
1684332000000,0.2,12
1684335600000,0.213,12
1684339200000,0.213,7
1684342800000,0.217,8
1684346400000,0.215,8
1684350000000,0.213,16
1684353600000,0.207,8
1684357200000,0.2,12
1684360800000,0.21,25
1684364400000,0.21,6
1684368000000,0.213,4
1684371600000,0.199,6
1684375200000,0.21,3
1684378800000,0.208,4
1684382400000,0.216,13
1684386000000,0.199,3
1684389600000,0.207,6
1684393200000,0.207,3
1684396800000,0.214,9
1684400400000,0.213,10
1684404000000,0.21,5
1684407600000,0.199,4
1684411200000,0.207,6
1684414800000,0.214,5
1684418400000,0.216,7
1684422000000,0.205,10
1684425600000,0.216,36
1684429200000,0.216,81
1684432800000,0.216,19
1684436400000,0.216,14
1684440000000,0.214,7
1684443600000,0.214,12
1684447200000,0.216,15
1684450800000,0.198,4
1684454400000,0.216,4
1684458000000,0.21,5
1684461600000,0.224,7
1684465200000,0.215,8
1684468800000,0.205,5
1684472400000,0.205,6
1684476000000,0.225,4
1684479600000,0.21,16
1684483200000,0.21,9
1684486800000,0.21,6
1684490400000,0.226,8
1684494000000,0.227,19
1684497600000,0.216,7
1684501200000,0.214,8
1684504800000,0.216,11
1684508400000,0.216,11
1684512000000,0.226,22
1684515600000,0.216,11
1684519200000,0.212,8
1684522800000,0.226,29
1684526400000,0.216,11
1684530000000,0.216,7
1684533600000,0.209,13
1684537200000,0.204,6
1684540800000,0.227,20
1684544400000,0.216,10
1684548000000,0.208,10
1684551600000,0.216,6
1684555200000,0.229,12
1684558800000,0.216,4
1684562400000,0.216,5
1684566000000,0.22,8
1684569600000,0.22,4
1684573200000,0.216,7
1684576800000,0.228,14
1684580400000,0.227,11
1684584000000,0.216,9
1684587600000,0.216,9
1684591200000,0.216,3
1684594800000,0.227,9
1684598400000,0.216,12
1684602000000,0.216,21
1684605600000,0.21,9
1684609200000,0.187,10
1684612800000,0.223,11
1684616400000,0.227,7
1684620000000,0.21,8
1684623600000,0.21,10
1684627200000,0.216,11
1684630800000,0.21,6
1684634400000,0.2,5
1684638000000,0.2,5
1684641600000,0.173,5
1684645200000,0.227,16
1684648800000,0.211,6
1684652400000,0.213,8
1684656000000,0.21,7
