timestamp,price_dollar,sells
1466816400000,0.527,48
1466902800000,0.546,28
1466989200000,0.47,20
1467075600000,0.42,24
1467162000000,0.418,19
1467248400000,0.397,30
1467334800000,0.41,25
1467421200000,0.434,21
1467507600000,0.414,23
1467594000000,0.392,30
1467680400000,0.374,58
1467766800000,0.301,85
1467853200000,0.335,53
1467939600000,0.427,22
1468026000000,0.415,21
1468112400000,0.305,123
1468198800000,0.305,66
1468285200000,0.331,31
1468371600000,0.323,20
1468458000000,0.325,21
1468544400000,0.32,30
1468630800000,0.313,18
1468717200000,0.317,16
1468803600000,0.307,18
1468890000000,0.295,16
1468976400000,0.273,14
1469062800000,0.298,18
1469149200000,0.317,16
1469235600000,0.348,14
1469322000000,0.323,22
1469408400000,0.329,11
1469494800000,0.374,18
1469581200000,0.489,7
1469667600000,0.456,11
1469754000000,0.351,7
1469840400000,0.4,13
1469926800000,0.315,10
1470013200000,0.326,14
1470099600000,0.333,18
1470186000000,0.332,6
1470272400000,0.348,11
1470358800000,0.375,14
1470445200000,0.29,10
1470531600000,0.353,10
1470618000000,0.378,11
1470704400000,0.392,9
1470790800000,0.373,14
1470877200000,0.425,8
1470963600000,0.417,5
1471050000000,0.371,6
1471136400000,0.35,5
1471222800000,0.324,11
1471309200000,0.339,13
1471395600000,0.398,12
1471482000000,0.441,13
1471568400000,0.399,9
1471654800000,0.459,9
1471741200000,0.465,17
1471827600000,0.444,6
1471914000000,0.49,14
1472000400000,0.484,4
1472086800000,0.492,4
1472173200000,0.419,5
1472259600000,0.432,10
1472346000000,0.441,12
1472432400000,0.399,11
1472518800000,0.45,7
1472605200000,0.449,9
1472691600000,0.45,13
1472778000000,0.47,6
1472864400000,0.44,10
1472950800000,0.506,7
1473037200000,0.525,14
1473123600000,0.706,4
1473210000000,0.618,8
1473296400000,0.566,4
1473382800000,0.516,6
1473469200000,0.567,6
1473555600000,0.535,3
1473642000000,0.43,1
1473728400000,0.525,4
1473814800000,0.502,2
1473901200000,0.477,8
1473987600000,0.514,9
1474074000000,0.524,8
1474160400000,0.505,6
1474246800000,0.504,2
1474333200000,0.502,5
1474419600000,0.545,4
1474506000000,0.562,9
1474592400000,0.585,6
1474678800000,0.582,6
1474765200000,0.575,4
1474851600000,0.508,1
1474938000000,0.514,7
1475024400000,0.675,20
1475110800000,0.869,2
1475197200000,0.724,2
1475283600000,0.482,3
1475370000000,0.643,1
1475456400000,0.634,3
1475629200000,0.564,3
1475715600000,0.617,2
1475802000000,0.588,1
1475888400000,0.501,7
1475974800000,0.516,3
1476061200000,0.561,3
1476147600000,0.48,2
1476234000000,0.532,2
1476320400000,0.498,4
1476406800000,0.568,1
1476493200000,0.476,7
1476579600000,0.529,3
1476666000000,0.462,3
1476752400000,0.484,7
1476838800000,0.511,2
1476925200000,0.472,2
1477011600000,0.484,4
1477098000000,0.488,2
1477184400000,0.434,6
1477270800000,0.416,2
1477357200000,0.421,4
1477443600000,0.408,6
1477530000000,0.431,5
1477616400000,0.456,5
1477702800000,0.455,4
1477789200000,0.469,2
1477875600000,0.467,7
1477962000000,0.428,2
1478048400000,0.439,6
1478134800000,0.454,2
1478221200000,0.464,3
1478307600000,0.457,4
1478394000000,0.382,8
1478480400000,0.455,5
1478566800000,0.407,3
1478653200000,0.436,3
1478739600000,0.458,3
1478826000000,0.392,3
1478912400000,0.45,5
1478998800000,0.447,7
1479085200000,0.444,3
1479171600000,0.423,5
1479258000000,0.461,5
1479344400000,0.461,4
1479430800000,0.468,4
1479517200000,0.449,2
1479603600000,0.481,5
1479690000000,0.517,3
1479776400000,0.531,1
1479862800000,0.512,3
1479949200000,0.518,2
1480035600000,0.448,3
1480122000000,0.404,19
1480208400000,0.469,6
1480294800000,0.471,3
1480381200000,0.491,5
1480467600000,0.466,8
1480554000000,0.445,6
1480640400000,0.516,3
1480726800000,0.524,4
1480813200000,0.497,3
1480899600000,0.495,8
1480986000000,0.396,4
1481072400000,0.534,5
1481158800000,0.585,6
1481245200000,0.588,1
1481331600000,0.588,5
1481418000000,0.519,8
1481504400000,0.606,2
1481590800000,0.679,6
1481677200000,1.358,19
1481763600000,0.68,1
1481850000000,0.765,4
1481936400000,0.704,2
1482022800000,0.766,3
1482109200000,0.802,3
1482195600000,0.995,4
1482282000000,0.616,5
1482368400000,0.93,2
1482454800000,0.55,1
1482541200000,0.55,2
1482627600000,0.87,1
1482714000000,0.807,4
1482800400000,0.817,2
1482886800000,0.658,1
1482973200000,0.604,3
1483059600000,0.65,3
1483146000000,0.59,1
1483232400000,0.555,6
1483318800000,0.474,2
1483405200000,0.456,5
1483491600000,0.589,2
1483578000000,0.592,2
1483664400000,0.574,4
1483750800000,0.576,5
1483837200000,0.6,1
1483923600000,0.656,1
1484010000000,0.605,2
1484096400000,0.471,3
1484182800000,0.562,2
1484269200000,0.478,4
1484355600000,0.391,11
1484442000000,0.41,3
1484614800000,0.471,4
1484701200000,0.511,4
1484787600000,0.448,3
1484874000000,0.477,8
1484960400000,0.443,8
1485046800000,0.484,6
1485133200000,0.432,3
1485219600000,0.419,4
