timestamp,price_dollar,sells
1566003600000,8.51,1
1566090000000,7.84,1
1566176400000,9.209,2
1566435600000,9.691,2
1566522000000,14.208,1
1566608400000,30.429,2
1566694800000,30.112,1
1567040400000,19.27,1
1567213200000,27.773,3
1567299600000,27.425,1
1567731600000,21.02,1
1567904400000,8.177,20
1567990800000,7.747,15
1568077200000,8.68,15
1568163600000,7.646,6
1568250000000,7.802,2
1568336400000,8.026,5
1568422800000,7.334,10
1568509200000,7.824,7
1568595600000,7.31,9
1568682000000,7.203,7
1568768400000,7.718,1
1568854800000,8.447,11
1568941200000,10.395,2
1569027600000,7.992,3
1569114000000,7.973,1
1569200400000,7.983,3
1569286800000,7.913,8
1569373200000,8.245,5
1569459600000,7.791,6
1569546000000,9.211,7
1569632400000,10.223,5
1569718800000,11.771,1
1569805200000,11.549,3
1569891600000,9.232,1
1570064400000,8.981,4
1570150800000,9.613,2
1570237200000,8.639,2
1570410000000,8.524,1
1570582800000,9.186,4
1570669200000,8.967,3
1570755600000,9.737,2
1570842000000,9.028,1
1570928400000,9.015,1
1571101200000,9.002,1
1571187600000,10.27,1
1571274000000,8.93,1
1571360400000,7.682,1
1571446800000,8.605,1
1571533200000,8.188,2
1571706000000,8.074,1
1571878800000,6.994,3
1572310800000,6.49,1
1572483600000,6.48,1
1572570000000,6.48,1
1572656400000,6.4,1
1572742800000,7.332,1
1573174800000,7.058,1
1573261200000,5.729,1
1573520400000,5.79,1
1573779600000,5.891,2
1573952400000,5.732,2
1574038800000,5.295,2
1574125200000,4.657,7
1574211600000,4.494,1
1574557200000,4.57,1
1574816400000,4.348,2
1574989200000,4.059,1
1575248400000,4.392,1
1575680400000,5.112,1
1575939600000,5.977,1
1576026000000,5.957,1
1576112400000,6.057,1
1576803600000,6,1
1577149200000,6.35,1
1577235600000,6.496,1
1577322000000,7.777,2
1577667600000,7.94,2
1578013200000,5.94,1
1578186000000,6.046,1
1578704400000,7.139,1
1578963600000,5.536,1
1579222800000,6.142,2
1579309200000,6.907,2
1579395600000,5.663,1
1579568400000,5.545,1
1579654800000,6.084,3
1580000400000,5.666,2
1580086800000,5.016,1
1580432400000,5.21,1
1580605200000,5.36,2
1580691600000,6.855,2
1581296400000,8.42,1
1581987600000,5.441,1
1582074000000,5.313,1
1582333200000,5.409,1
1582419600000,5.398,2
1582506000000,5.183,2
1582592400000,7.474,1
1582938000000,6.122,2
1583110800000,5.387,1
1583197200000,5.387,1
1583370000000,5.996,3
1583542800000,5.173,1
1583715600000,5.691,2
1583802000000,5.361,1
1583888400000,6.738,1
1583974800000,5.926,2
1584406800000,5.681,1
1584493200000,5.701,1
1584579600000,5.8,1
1584925200000,5.58,1
1585098000000,5.821,1
1585184400000,5.75,1
1585270800000,5.647,2
1585530000000,5.67,4
1585616400000,7.38,2
1585875600000,5.374,1
1585962000000,5.991,1
1586394000000,5.704,3
1586566800000,9.987,1
1586912400000,10.002,1
1587258000000,9.182,1
1587776400000,7.856,1
1588899600000,7.571,1
1590022800000,7.4,1
1590368400000,7.17,1
1590800400000,9.468,5
1591059600000,10.21,1
1591146000000,6.81,1
1591318800000,10.26,1
1591405200000,10.424,3
1593219600000,9.361,2
1593478800000,13.133,1
1593738000000,13.076,1
1593910800000,14.031,2
1594602000000,16.318,1
1594774800000,13.108,1
1595034000000,17.743,2
1595120400000,18.104,2
1595379600000,19.709,1
1595638800000,20.302,2
1596416400000,18.542,1
1596502800000,15.891,1
1596934800000,16.51,1
1597798800000,11.24,1
1598403600000,12.457,2
1598835600000,14.131,1
1600650000000,11.251,1
1600822800000,20.84,1
1601686800000,10.639,1
1602464400000,15.219,1
1602550800000,10.451,1
1604019600000,10.59,1
1604278800000,10.313,1
1606266000000,11.038,1
1607043600000,10.43,2
1608426000000,11.091,1
1609981200000,11.24,1
1611190800000,11.33,1
1612918800000,10.864,1
1613437200000,11.82,1
1614042000000,12.969,1
1616202000000,9.23,1
1616461200000,8.7,1
1618016400000,9.721,2
1618880400000,10.534,1
1619485200000,7.689,1
1621558800000,13.121,2
1621645200000,7.85,1
1622595600000,7.892,1
1623459600000,7.77,1
1623978000000,11.568,1
1625792400000,10.98,1
1626570000000,11.12,1
1626656400000,8.48,1
1628038800000,11.535,1
1630112400000,8.88,1
1631235600000,9.35,1
1632099600000,8.671,1
1632186000000,9.43,1
1632272400000,8.48,1
1632358800000,7.726,1
1633568400000,5.335,1
1633914000000,7.64,1
1634259600000,7.7,1
1634346000000,7.758,1
1634950800000,9.775,2
1635037200000,9.78,1
1635210000000,5.748,1
1635382800000,6.63,1
1636333200000,8.958,1
1636592400000,5.717,1
1637629200000,5.57,1
1638147600000,5.551,1
1639270800000,7.03,1
1639702800000,5.782,1
1640739600000,4.061,1
1641603600000,6.853,1
1643072400000,5.699,3
1644282000000,6.424,1
1644541200000,5.116,1
1644973200000,6.071,1
1646355600000,6.1,1
1648083600000,9.401,1
1648429200000,7.078,1
1648947600000,7.13,1
1649379600000,8.94,1
1649552400000,6.75,2
1650934800000,8.724,1
1651366800000,7.53,1
1651712400000,7.887,9
