timestamp,price_dollar,sells
1547600400000,7.003,1
1547773200000,7.004,1
1547859600000,7.015,1
1547946000000,7.015,1
1548032400000,7.071,1
1548118800000,7.193,2
1548205200000,8.043,2
1548291600000,8.298,2
1548378000000,9.97,1
1548464400000,9.967,1
1548550800000,9.67,1
1548637200000,9.985,1
1548723600000,10.005,1
1548810000000,10.005,1
1548896400000,10.432,1
1548982800000,12.302,1
1549069200000,12.627,1
1549242000000,13.147,1
1549414800000,14.007,1
1549674000000,12.887,1
1549846800000,11.87,2
1550019600000,12.798,1
1550278800000,10.9,1
1550624400000,12.834,1
1550970000000,12.846,1
1551056400000,11.143,1
1551229200000,12.869,1
1551920400000,12.81,1
1552093200000,11.306,1
1553302800000,10.712,1
1555981200000,10.32,1
1556758800000,11.212,1
1557190800000,6.13,1
1559264400000,5.875,5
1559782800000,7.198,1
1559955600000,7.21,1
1560042000000,7.214,1
1560214800000,8.123,1
1560474000000,8.192,1
1560733200000,8.933,1
1561510800000,9.324,1
1561683600000,9.324,1
1561770000000,10.181,1
1562029200000,7.199,1
1563152400000,7.488,1
1564016400000,8.925,1
1564102800000,8.05,1
1564448400000,11.625,1
1564707600000,11.517,1
1565053200000,11.557,1
1565139600000,11.83,2
1565398800000,11.949,2
1565658000000,12.052,1
1565744400000,12.031,3
1565830800000,12.11,1
1565917200000,12.115,2
1566003600000,9.48,1
1566090000000,11.476,3
1566262800000,12.538,3
1566608400000,9.653,2
1566781200000,10.595,4
1566867600000,9.459,2
1567040400000,8.45,6
1567126800000,10.33,1
1567213200000,11.169,4
1567645200000,9.803,1
1567731600000,9.558,3
1567904400000,9.018,1
1567990800000,15.169,1
1568336400000,8.234,1
1568422800000,8.024,5
1568509200000,8.797,9
1568595600000,9.019,2
1569027600000,9.856,1
1569114000000,9.316,8
1569200400000,10.846,2
1569286800000,10.784,5
1569459600000,8.43,6
1569546000000,10.67,2
1569978000000,9.732,2
1570064400000,8.378,2
1570150800000,10.54,1
1570237200000,7.79,1
1570323600000,10.356,1
1570410000000,10.353,1
1570582800000,10.365,1
1570842000000,10.967,1
1570928400000,9.684,2
1571014800000,12.522,1
1571274000000,12.518,2
1571446800000,9.876,1
1571533200000,10.5,1
1571878800000,10.933,3
1571965200000,18.872,1
1572310800000,15.936,4
1572570000000,19.009,3
1573088400000,18.963,1
1573347600000,49.432,1
1573952400000,19.91,3
1574125200000,15.861,1
1575766800000,18.468,1
1577235600000,22.125,1
1577754000000,16.98,1
1578963600000,12.888,1
1579827600000,15.362,5
1580432400000,20.827,1
1586653200000,19.776,1
1587085200000,24.37,1
1588467600000,31.97,1
1588899600000,31.92,1
1589504400000,30.135,2
1589590800000,32.105,6
1590541200000,29.134,1
1591837200000,31.658,1
1592269200000,48.989,2
1597453200000,127.56,1
1608771600000,121.01,1
1611882000000,37.663,1
1617238800000,37.49,1
1628643600000,126.473,1
1634950800000,81.483,1
1648083600000,92,1
1652749200000,90.954,1
1652835600000,65.18,1
1652922000000,97,1
1653094800000,74.72,1
1653526800000,116.19,2
1661734800000,43.157,1
1664672400000,77.993,1
1664758800000,72.157,1
1665190800000,111.31,2
1666573200000,74.923,1
1670979600000,71.058,3
1671066000000,66.513,2
1676163600000,70.12,1
1677286800000,96.414,2
1678064400000,64.92,1
1681347600000,138.817,1
1682298000000,98.458,1
