timestamp,price_dollar,sells
1651626000000,34,1
1651712400000,5.697,8
1651798800000,5.441,11
1651885200000,7.963,2
1652058000000,8.989,3
1652144400000,8.988,1
1652230800000,4.988,2
1652317200000,4.995,3
1652403600000,6.822,3
1652490000000,6.401,4
1652576400000,6.85,3
1652749200000,6.99,1
1652922000000,5.514,1
1653008400000,6.345,3
1653094800000,4.551,3
1653267600000,3.872,2
1653354000000,3.347,2
1653526800000,3.56,1
1653613200000,4.61,1
1653699600000,3.758,1
1654131600000,2.629,3
1654218000000,2.955,5
1654304400000,3.252,14
1654390800000,3.106,13
1654477200000,3.611,6
1654563600000,3.578,9
1654650000000,3.173,5
1654736400000,3.778,11
1654822800000,4.866,11
1654909200000,4.594,14
1654995600000,3.152,5
1655082000000,3.206,5
1655168400000,3.595,23
1655254800000,4.634,14
1655341200000,3.114,13
1655427600000,3.255,15
1655514000000,2.819,12
1655600400000,2.737,8
1655686800000,2.85,20
1655773200000,3.171,6
1655859600000,2.709,8
1655946000000,2.199,9
1656032400000,2.065,13
1656118800000,1.87,9
1656205200000,1.882,8
1656291600000,1.911,6
1656378000000,1.822,17
1656464400000,1.77,11
1656550800000,1.723,10
1656637200000,1.784,9
1656723600000,1.745,23
1656810000000,1.776,14
1656896400000,1.752,5
1656982800000,1.742,18
1657069200000,1.799,6
1657155600000,1.636,21
1657242000000,1.616,15
1657328400000,1.388,11
1657414800000,1.329,12
1657501200000,1.392,20
1657587600000,1.363,13
1657674000000,1.286,6
1657760400000,1.41,11
1657846800000,1.338,8
1657933200000,1.421,16
1658019600000,1.496,11
1658106000000,1.297,5
1658192400000,1.334,18
1658278800000,1.598,5
1658365200000,1.411,4
1658451600000,2.017,11
1658538000000,1.673,4
1658624400000,1.662,6
1658710800000,1.576,4
1658797200000,1.62,8
1658883600000,1.52,11
1658970000000,1.393,8
1659056400000,1.52,12
1659142800000,1.535,12
1659229200000,1.432,3
1659315600000,1.823,2
1659402000000,1.607,3
1659488400000,1.561,4
1659574800000,1.451,9
1659661200000,1.57,8
1659747600000,1.492,8
1659834000000,1.557,8
1659920400000,1.58,28
1660006800000,1.759,6
1660093200000,1.528,15
1660179600000,1.598,7
1660266000000,1.523,6
1660352400000,1.466,4
1660438800000,1.394,13
1660525200000,1.487,8
1660611600000,1.23,4
1660698000000,1.256,3
1660784400000,1.35,9
1660870800000,1.326,3
1660957200000,1.283,5
1661043600000,1.3,6
1661130000000,1.38,8
1661216400000,1.329,1
1661302800000,1.337,5
1661389200000,1.352,6
1661475600000,1.326,5
1661562000000,1.276,4
1661648400000,1.35,4
1661734800000,1.164,5
1661821200000,1.265,14
1661907600000,1.227,5
1661994000000,1.254,5
1662080400000,1.238,5
1662166800000,1.127,4
1662253200000,1.127,9
1662339600000,1.265,2
1662426000000,0.995,2
1662512400000,1.147,3
1662598800000,1.094,3
1662685200000,1.136,7
1662771600000,1.14,8
1662858000000,1.17,3
1662944400000,1.223,3
1663030800000,1.146,4
1663117200000,1.275,2
1663203600000,1.236,6
1663290000000,1.27,4
1663376400000,1.17,1
1663462800000,1.2,4
1663549200000,1.2,6
1663635600000,1.196,3
1663722000000,1.188,3
1663808400000,1.128,3
1663894800000,1.203,7
1663981200000,1.153,2
1664067600000,1.208,5
1664154000000,1.204,4
1664326800000,1.17,1
1664413200000,1.207,4
1664499600000,1.194,5
1664586000000,1.237,9
1664672400000,1.266,4
1664758800000,1.305,3
1664845200000,1.263,7
1664931600000,1.188,2
1665018000000,1.264,6
1665104400000,1.282,4
1665190800000,1.393,8
1665277200000,1.345,8
1665363600000,1.296,5
1665536400000,1.348,9
1665622800000,1.409,11
1665709200000,1.503,2
1665795600000,1.609,5
1665882000000,1.436,4
1665968400000,1.518,2
1666054800000,1.425,2
1666141200000,1.53,1
1666227600000,1.356,7
1666314000000,1.381,2
1666400400000,1.349,3
1666486800000,1.276,6
1666573200000,1.417,1
1666746000000,1.456,11
1666832400000,1.569,11
1666918800000,1.544,4
1667005200000,1.839,5
1667091600000,1.619,8
1667178000000,1.789,5
1667264400000,1.856,9
1667350800000,2.521,11
1667437200000,2.001,2
1667523600000,2.607,5
1667610000000,2.85,3
1667696400000,2.07,4
1667869200000,2.233,5
1667955600000,2.096,2
1668042000000,2.026,6
1668128400000,1.295,1
1668214800000,1.556,5
1668301200000,1.935,2
1668387600000,2.145,1
1668560400000,1.647,4
1668646800000,1.792,3
1668733200000,1.73,5
1668819600000,1.743,5
1668906000000,1.994,6
1669078800000,1.564,2
1669165200000,1.477,1
1669251600000,1.301,2
1669424400000,1.385,4
1669510800000,1.165,3
1669597200000,1.298,3
1669683600000,1.283,2
1669856400000,1.356,1
1669942800000,1.316,3
1670029200000,1.25,2
1670115600000,1.23,1
1670288400000,1.203,2
1670374800000,1.185,2
1670461200000,1.176,1
1670547600000,1.457,6
1670634000000,1.649,4
1670720400000,1.475,2
1670806800000,1.51,2
1670893200000,1.747,1
1670979600000,1.372,1
1671066000000,1.361,1
1671152400000,1.684,7
1671325200000,1.36,2
1671498000000,1.155,1
1671584400000,1.29,5
1671670800000,1.203,3
1671757200000,1.195,2
1671843600000,1.333,5
1672016400000,1.152,1
1672102800000,1.06,1
1672189200000,1.377,5
1672275600000,1.536,7
1672362000000,1.582,2
1672448400000,1.967,7
1672534800000,1.333,2
1672621200000,1.521,12
1672707600000,4.993,3
1672794000000,1.945,7
1672966800000,1.585,6
1673053200000,1.664,3
1673226000000,1.648,3
1673398800000,1.874,1
1673485200000,1.807,2
1673571600000,1.942,3
1673744400000,2.019,1
1673830800000,2.375,2
1674003600000,2.269,11
1674090000000,2.117,1
1674176400000,2.263,8
1674262800000,2.982,1
1674435600000,1.929,2
1674608400000,1.844,1
1674694800000,2.421,1
1674781200000,2.439,8
1674867600000,2.19,3
1675040400000,2.02,2
1675126800000,2.076,5
1675299600000,2.482,1
1675386000000,2.345,14
